masv,hocky,namhoc,dtbhk,sotchk
17520717,1,2020,7.08,13
17520720,1,2020,7.56,16
17520721,1,2020,9.0,16
17520722,1,2020,7.18,16
17520723,1,2020,6.43,12
17520726,1,2020,5.31,23
17520727,1,2020,7.14,14
17520728,1,2020,7.84,22
17520729,1,2020,5.22,24
17520730,1,2020,3.88,20
17520731,1,2020,8.66,16
17520733,1,2020,7.47,9
17520734,1,2020,7.84,13
17520735,1,2020,6.3,14
17520736,1,2020,8.31,15
17520738,1,2020,7.97,15
17520739,1,2020,6.61,23
17520740,1,2020,6.25,8
17520743,1,2020,0.89,19
17520744,1,2020,7.62,20
17520746,1,2020,6.53,13
17520747,1,2020,8.68,13
17520748,1,2020,7.38,20
17520749,1,2020,5.91,22
17520750,1,2020,8.27,15
17520751,1,2020,8.4,10
17520754,1,2020,5.91,7
17520755,1,2020,5.95,18
17520756,1,2020,4.57,15
17520757,1,2020,5.19,20
17520758,3,2019,0.0,0
17520758,1,2020,6.89,16
17520759,1,2020,5.97,15
17520761,1,2020,8.2,11
17520762,1,2020,7.19,16
17520763,1,2020,8.08,13
17520764,1,2020,7.09,18
17520765,1,2020,8.38,14
17520766,1,2020,8.93,13
17520767,1,2020,8.01,12
17520768,1,2020,6.98,15
17520769,1,2020,7.92,21
17520770,1,2020,0.0,12
17520771,1,2020,8.69,11
17520772,1,2020,7.73,15
17520774,1,2020,7.84,14
17520777,1,2020,7.7,18
17520778,1,2020,7.24,21
17520779,1,2020,7.28,22
17520781,1,2020,8.15,14
17520782,1,2020,7.83,15
17520783,1,2020,6.0,20
17520784,1,2020,8.5,14
17520785,1,2020,6.45,22
17520786,1,2020,6.93,21
17520787,1,2020,8.28,16
17520788,1,2020,7.0,12
17520789,1,2020,3.97,20
17520792,1,2020,7.65,13
17520793,1,2020,7.09,19
17520794,1,2020,9.38,9
17520795,1,2020,8.39,13
17520796,1,2020,8.22,11
17520799,1,2020,7.96,19
17520800,1,2020,7.1,16
17520801,1,2020,7.54,16
17520802,1,2020,8.37,16
17520803,1,2020,6.7,18
17520804,1,2020,8.28,12
17520805,1,2020,7.9,10
17520806,1,2020,6.91,15
17520807,1,2020,7.21,18
17520808,1,2020,8.44,14
17520810,1,2020,7.96,20
17520811,1,2020,8.3,9
17520812,1,2020,8.45,15
17520813,1,2020,6.08,20
17520814,1,2020,7.65,12
17520815,1,2020,6.74,20
17520817,1,2020,8.37,9
17520818,1,2020,7.16,22
17520820,1,2020,7.62,20
17520821,1,2020,7.2,23
17520823,1,2020,6.46,17
17520825,1,2020,7.29,18
17520826,1,2020,7.27,18
17520827,1,2020,6.94,17
17520828,1,2020,9.5,10
17520829,1,2020,5.41,15
17520830,1,2020,8.3,9
17520831,1,2020,8.33,18
17520832,1,2020,6.12,18
17520834,1,2020,8.7,16
17520835,1,2020,6.41,21
17520836,1,2020,8.41,17
17520837,1,2020,5.42,14
17520840,1,2020,7.36,14
17520842,1,2020,6.38,16
17520843,1,2020,5.07,15
17520844,1,2020,7.9,18
17520848,1,2020,8.15,11
17520850,1,2020,8.3,16
17520851,1,2020,7.91,21
17520852,1,2020,5.77,24
17520853,1,2020,8.5,24
17520854,1,2020,7.67,15
17520856,1,2020,8.04,20
17520857,1,2020,8.01,14
17520858,1,2020,7.64,8
17520859,1,2020,7.12,16
17520860,1,2020,6.33,18
17520862,1,2020,7.36,16
17520863,1,2020,8.39,16
17520864,1,2020,7.4,9
17520866,1,2020,6.8,13
17520867,1,2020,8.89,14
17520868,1,2020,6.0,6
17520869,1,2020,7.58,20
17520870,1,2020,7.81,20
17520871,1,2020,7.87,15
17520872,1,2020,7.35,11
17520873,1,2020,7.42,14
17520874,1,2020,8.15,12
17520875,1,2020,8.61,15
17520876,1,2020,8.18,21
17520877,1,2020,7.63,16
17520878,1,2020,7.8,12
17520879,1,2020,8.26,14
17520880,1,2020,9.1,18
17520881,1,2020,6.57,23
17520882,1,2020,8.02,19
17520883,1,2020,6.56,21
17520884,1,2020,7.14,12
17520885,1,2020,7.14,21
17520886,1,2020,7.56,16
17520887,1,2020,6.98,24
17520888,1,2020,8.53,21
17520890,1,2020,8.41,12
17520894,1,2020,8.45,20
17520895,1,2020,6.63,22
17520896,1,2020,7.01,15
17520897,1,2020,8.49,23
17520898,1,2020,6.25,8
17520899,1,2020,8.25,11
17520900,1,2020,4.85,21
17520901,1,2020,7.63,15
17520902,1,2020,7.83,15
17520904,1,2020,6.94,17
17520906,1,2020,4.39,18
17520907,1,2020,8.14,14
17520908,1,2020,6.33,16
17520909,1,2020,8.93,20
17520910,1,2020,6.51,12
17520911,1,2020,1.96,22
17520912,1,2020,7.91,14
17520912,2,2020,8.5,14
17520913,1,2020,9.5,10
17520914,1,2020,7.42,15
17520914,2,2020,8.8,3
17520915,1,2020,8.49,12
17520916,1,2020,7.27,26
17520917,1,2020,8.34,14
17520918,1,2020,6.67,24
17520919,1,2020,7.06,23
17520921,1,2020,8.13,15
17520922,1,2020,6.02,19
17520923,1,2020,8.08,12
17520924,1,2020,8.62,12
17520926,1,2020,4.47,20
17520927,1,2020,8.6,16
17520928,1,2020,8.36,19
17520929,1,2020,8.42,12
17520930,1,2020,7.53,12
17520932,1,2020,7.58,16
17520933,1,2020,8.56,10
17520934,1,2020,6.27,9
17520935,1,2020,7.55,11
17520936,1,2020,8.41,14
17520938,1,2020,7.55,17
17520940,1,2020,3.29,16
17520941,1,2020,9.4,10
17520943,1,2020,8.96,13
17520944,1,2020,9.16,15
17520945,1,2020,8.21,18
17520946,1,2020,6.31,17
17520948,1,2020,8.33,11
17520949,1,2020,7.78,20
17520950,1,2020,8.04,14
17520951,1,2020,6.2,13
17520952,1,2020,7.39,21
17520953,1,2020,9.52,15
17520954,1,2020,7.97,18
17520955,1,2020,8.5,9
17520956,1,2020,8.02,17
17520957,1,2020,7.08,16
17520958,1,2020,7.94,20
17520959,1,2020,7.68,17
17520960,1,2020,9.0,10
17520961,1,2020,5.93,17
17520962,1,2020,4.79,15
17520963,1,2020,7.4,12
17520964,1,2020,8.96,13
17520966,1,2020,8.16,15
17520967,1,2020,8.94,14
17520968,1,2020,7.26,19
17520970,1,2020,7.58,14
17520971,1,2020,7.03,15
17520973,1,2020,8.36,21
17520975,1,2020,5.61,18
17520976,1,2020,7.5,16
17520979,1,2020,8.19,15
17520980,1,2020,7.96,14
17520981,1,2020,7.68,11
17520982,1,2020,7.87,16
17520983,1,2020,7.58,20
17520984,1,2020,8.18,15
17520986,1,2020,7.29,10
17520987,1,2020,7.1,15
17520988,1,2020,8.08,10
17520989,1,2020,5.77,23
17520992,1,2020,7.73,12
17520994,1,2020,6.32,20
17520996,1,2020,9.04,16
17520997,1,2020,6.9,8
17520999,1,2020,8.7,16
17521000,1,2020,7.17,15
17521001,1,2020,7.18,14
17521002,1,2020,7.64,21
17521003,1,2020,8.81,9
17521004,1,2020,8.77,20
17521006,1,2020,7.46,16
17521007,1,2020,8.17,11
17521008,1,2020,7.93,21
17521010,1,2020,7.76,19
17521012,1,2020,4.01,16
17521013,1,2020,8.9,16
17521014,1,2020,7.24,16
17521015,1,2020,6.94,23
17521016,1,2020,8.36,13
17521017,1,2020,3.7,16
17521018,1,2020,7.91,22
17521019,1,2020,8.29,11
17521022,1,2020,8.8,9
17521023,1,2020,2.4,15
17521025,1,2020,8.69,18
17521026,1,2020,2.33,16
17521027,1,2020,6.79,15
17521029,1,2020,8.35,11
17521030,1,2020,8.13,11
17521031,1,2020,7.98,12
17521032,1,2020,8.34,20
17521033,1,2020,7.13,20
17521034,1,2020,8.09,15
17521035,1,2020,7.36,18
17521037,1,2020,4.94,22
17521038,1,2020,5.51,17
17521039,1,2020,8.61,18
17521040,1,2020,7.7,9
17521041,1,2020,7.58,22
17521043,1,2020,7.21,16
17521044,1,2020,6.23,16
17521045,1,2020,8.74,17
17521046,1,2020,5.27,15
17521047,3,2019,0.0,0
17521047,1,2020,4.15,16
17521048,1,2020,7.7,18
17521049,1,2020,8.86,11
17521051,1,2020,7.92,14
17521052,1,2020,6.46,22
17521055,1,2020,8.89,22
17521056,1,2020,8.94,14
17521057,1,2020,5.89,14
17521058,1,2020,8.24,16
17521059,1,2020,7.73,18
17521060,3,2019,0.0,0
17521060,1,2020,4.44,24
17521061,1,2020,7.98,17
17521062,1,2020,7.31,13
17521063,1,2020,8.3,20
17521064,1,2020,8.04,21
17521065,1,2020,7.25,18
17521066,1,2020,5.99,16
17521067,1,2020,5.91,20
17521068,1,2020,5.59,15
17521069,1,2020,7.76,13
17521071,1,2020,8.68,16
17521072,1,2020,6.65,17
17521073,1,2020,6.63,21
17521074,1,2020,6.46,22
17521075,1,2020,8.33,20
17521076,1,2020,8.14,20
17521077,1,2020,1.94,19
17521078,1,2020,4.93,9
17521080,1,2020,8.12,13
17521081,1,2020,6.76,13
17521083,1,2020,8.22,13
17521084,1,2020,7.27,6
17521085,1,2020,8.12,23
17521086,1,2020,6.44,11
17521087,1,2020,9.4,10
17521089,1,2020,5.46,16
17521090,3,2019,0.0,0
17521090,1,2020,3.27,18
17521091,1,2020,7.41,19
17521092,1,2020,3.91,14
17521093,1,2020,6.79,15
17521094,1,2020,6.94,13
17521095,1,2020,8.42,18
17521098,1,2020,8.2,14
17521100,1,2020,8.43,20
17521101,1,2020,7.09,19
17521102,1,2020,6.51,16
17521103,1,2020,7.87,9
17521104,1,2020,8.65,11
17521105,1,2020,8.52,20
17521106,1,2020,7.25,18
17521108,1,2020,7.89,15
17521109,1,2020,1.82,21
17521110,1,2020,8.62,16
17521111,1,2020,1.81,14
17521112,1,2020,5.77,17
17521113,1,2020,5.17,16
17521114,1,2020,9.06,13
17521115,1,2020,7.8,16
17521118,1,2020,6.67,12
17521119,1,2020,8.29,14
17521120,1,2020,8.6,21
17521121,1,2020,8.77,14
17521122,1,2020,9.1,10
17521124,1,2020,4.06,21
17521126,1,2020,7.83,20
17521127,1,2020,6.88,18
17521129,1,2020,8.3,15
17521130,1,2020,6.83,23
17521131,1,2020,0.48,19
17521132,1,2020,7.98,19
17521133,1,2020,7.98,20
17521135,1,2020,7.42,20
17521136,1,2020,7.44,22
17521137,1,2020,5.98,17
17521138,1,2020,6.72,22
17521139,1,2020,6.99,15
17521140,1,2020,8.02,9
17521141,1,2020,8.05,12
17521142,1,2020,8.39,18
17521145,1,2020,7.95,17
17521146,3,2019,0.0,0
17521146,1,2020,7.16,21
17521147,1,2020,7.9,14
17521148,1,2020,2.04,17
17521149,1,2020,7.95,20
17521150,1,2020,7.11,14
17521151,1,2020,8.13,19
17521152,1,2020,6.57,20
17521153,1,2020,7.08,16
17521154,1,2020,7.55,12
17521156,1,2020,8.08,12
17521157,1,2020,7.89,17
17521158,1,2020,8.36,16
17521159,1,2020,5.05,16
17521160,1,2020,6.31,17
17521161,1,2020,7.16,16
17521162,1,2020,8.14,14
17521163,1,2020,8.34,15
17521164,1,2020,8.22,21
17521165,1,2020,7.84,12
17521166,1,2020,6.19,18
17521168,1,2020,7.59,14
17521172,1,2020,2.88,10
17521173,1,2020,6.17,23
17521174,1,2020,5.24,20
17521175,1,2020,6.96,21
17521176,1,2020,8.8,10
17521177,1,2020,6.27,21
17521180,1,2020,9.1,10
17521181,1,2020,0.94,19
17521182,1,2020,7.15,20
17521183,1,2020,7.53,14
17521184,1,2020,7.85,12
17521185,1,2020,7.05,21
17521186,1,2020,7.03,17
17521187,1,2020,6.27,19
17521188,1,2020,7.25,6
17521189,1,2020,4.63,12
17521190,1,2020,8.95,14
17521191,3,2019,0.0,0
17521191,1,2020,2.86,23
17521192,1,2020,7.28,12
17521194,1,2020,6.24,19
17521195,1,2020,7.65,10
17521196,1,2020,7.94,14
17521196,2,2020,8.5,14
17521199,1,2020,0.65,13
17521200,1,2020,7.48,21
17521201,1,2020,7.57,14
17521202,1,2020,8.63,12
17521203,1,2020,7.21,17
17521204,1,2020,7.96,15
17521205,1,2020,7.4,18
17521207,1,2020,8.08,12
17521209,1,2020,9.0,10
17521211,1,2020,8.56,17
17521212,1,2020,7.86,14
17521215,1,2020,1.01,17
17521216,1,2020,7.38,23
17521217,1,2020,5.96,17
17521218,1,2020,6.63,14
17521219,1,2020,9.2,16
17521220,1,2020,6.11,18
17521221,1,2020,8.42,14
17521222,1,2020,6.77,23
17521223,1,2020,6.74,24
17521224,1,2020,7.17,19
17521225,1,2020,8.39,15
17521226,1,2020,8.16,10
17521229,1,2020,9.4,10
17521229,2,2020,0.0,0
17521230,1,2020,6.88,17
17521231,1,2020,6.95,14
17521232,1,2020,2.47,22
17521233,1,2020,7.97,15
17521234,1,2020,6.8,16
17521235,1,2020,5.46,12
17521236,1,2020,8.33,16
17521238,1,2020,0.79,13
17521239,1,2020,6.29,19
17521241,1,2020,8.1,13
17521242,1,2020,8.36,20
17521243,1,2020,7.32,19
17521244,1,2020,9.9,10
17521245,1,2020,6.48,15
17521246,1,2020,7.65,22
17521247,1,2020,7.71,24
17521248,1,2020,6.97,13
17521249,1,2020,7.18,23
17521250,1,2020,7.8,22
17521251,1,2020,7.36,14
17521252,1,2020,5.72,19
17521254,1,2020,7.35,15
17521255,1,2020,6.58,22
17521257,1,2020,0.75,16
17521258,1,2020,7.12,19
17521259,1,2020,6.75,19
17521260,1,2020,8.35,15
17521262,1,2020,6.76,22
17521263,1,2020,6.8,12
17521264,1,2020,5.69,13
17521265,1,2020,7.35,23
17521266,1,2020,7.56,23
17521267,1,2020,6.4,22
17521268,1,2020,5.17,16
17521269,1,2020,6.26,18
17521270,1,2020,8.62,18
17521271,1,2020,8.07,9
17521272,1,2020,2.57,23
17521273,1,2020,7.95,21
17521274,3,2019,0.0,0
17521274,1,2020,5.14,10
17521276,1,2020,8.43,9
17521277,1,2020,8.43,12
17521280,1,2020,8.55,19
17521281,1,2020,8.55,11
17521282,1,2020,7.98,15
17521283,1,2020,7.78,18
17521284,1,2020,7.79,17
17521286,1,2020,7.82,20
17521287,1,2020,9.28,16
17521288,1,2020,8.56,19
17521289,1,2020,8.46,15
17521290,1,2020,8.47,15
17521292,1,2020,5.04,17
17521293,1,2020,4.49,17
17521294,1,2020,8.46,19
17521295,1,2020,5.94,20
17521296,1,2020,8.37,19
17521299,1,2020,6.11,19
17521305,1,2020,8.72,19
17521308,1,2020,8.15,21
17521309,1,2020,8.14,22
17521310,1,2020,8.32,22
17521311,1,2020,8.44,21
17521312,1,2020,1.1,23
17521314,1,2020,7.43,19
17521318,1,2020,6.06,15
17521319,1,2020,6.28,23
17521322,1,2020,4.93,12
17521323,1,2020,6.6,18
16520002,1,2020,0.0,7
16520003,1,2020,9.0,13
16520007,1,2020,8.15,22
16520008,1,2020,7.49,16
16520011,1,2020,7.79,14
16520012,1,2020,8.06,16
16520013,1,2020,7.31,10
16520014,1,2020,7.38,22
16520016,1,2020,8.6,10
16520017,1,2020,0.0,20
16520020,1,2020,8.6,10
16520021,1,2020,8.07,14
16520029,1,2020,8.6,10
16520033,1,2020,8.7,3
16520035,1,2020,2.27,15
16520043,1,2020,7.67,9
16520046,1,2020,8.15,6
16520056,3,2019,0.0,0
16520056,1,2020,5.4,23
16520061,1,2020,4.69,13
16520062,1,2020,7.5,10
16520063,1,2020,7.05,13
16520067,1,2020,7.19,14
16520068,1,2020,8.9,10
16520069,1,2020,8.0,4
16520071,1,2020,4.61,17
16520074,1,2020,8.0,10
16520085,1,2020,3.45,20
16520086,1,2020,3.8,4
16520088,1,2020,6.29,24
16520089,1,2020,5.89,23
16520092,1,2020,8.6,10
16520097,1,2020,8.8,10
16520103,1,2020,8.6,10
16520108,1,2020,5.92,19
16520109,1,2020,7.78,9
16520111,2,2019,8.5,10
16520112,1,2020,6.34,13
16520122,1,2020,6.82,17
16520126,1,2020,0.0,10
16520131,1,2020,4.4,10
16520138,2,2019,8.2,10
16520144,1,2020,6.0,2
16520145,1,2020,6.6,18
16520147,1,2020,8.71,14
16520148,1,2020,7.46,14
16520154,1,2020,7.0,2
16520155,1,2020,1.62,13
16520157,1,2020,7.72,21
16520159,3,2019,0.0,0
16520159,1,2020,6.59,15
16520162,1,2020,6.2,26
16520167,1,2020,7.84,13
16520170,1,2020,8.54,13
16520172,1,2020,6.13,22
16520177,1,2020,7.6,14
16520178,1,2020,5.04,14
16520179,1,2020,8.36,14
16520181,1,2020,8.0,13
16520185,1,2020,1.17,11
16520191,1,2020,8.3,10
16520196,1,2020,7.2,3
16520198,1,2020,8.08,17
16520199,1,2020,7.96,13
16520200,2,2019,9.1,10
16520203,1,2020,8.8,10
16520206,1,2020,7.3,4
16520207,1,2020,7.63,7
16520210,1,2020,8.6,10
16520213,1,2020,8.8,10
16520218,1,2020,6.2,4
16520219,1,2020,8.7,10
16520222,1,2020,8.31,14
16520223,1,2020,8.4,6
16520228,1,2020,8.5,3
16520229,1,2020,7.53,24
16520230,1,2020,7.41,7
16520237,1,2020,8.4,10
16520238,1,2020,7.44,16
16520240,2,2019,8.1,10
16520241,1,2020,8.5,10
16520242,2,2019,7.8,10
16520243,1,2020,7.69,13
16520245,1,2020,7.85,12
16520246,1,2020,4.4,10
16520249,1,2020,8.65,6
16520257,1,2020,6.7,10
16520259,1,2020,9.1,10
16520260,1,2020,5.95,14
16520267,1,2020,5.8,6
16520270,1,2020,8.08,13
16520277,1,2020,4.18,13
16520284,1,2020,6.49,15
16520285,1,2020,8.9,10
16520287,1,2020,8.9,10
16520289,1,2020,6.16,14
16520291,1,2020,8.73,14
16520292,1,2020,7.7,9
16520295,1,2020,8.34,14
16520296,1,2020,6.2,4
16520299,1,2020,9.75,8
16520303,1,2020,7.3,10
16520304,1,2020,7.14,8
16520308,1,2020,7.26,14
16520312,1,2020,7.4,6
16520313,1,2020,6.64,10
16520314,1,2020,8.61,10
16520320,1,2020,8.4,10
16520322,1,2020,8.5,10
16520323,1,2020,8.65,13
16520327,1,2020,7.6,10
16520331,1,2020,8.6,10
16520333,1,2020,7.88,13
16520337,1,2020,3.79,15
16520339,2,2019,9.6,10
16520340,1,2020,7.09,16
16520341,2,2019,8.6,10
16520343,1,2020,7.34,13
16520347,3,2019,0.0,0
16520347,1,2020,7.68,9
16520349,1,2020,8.4,6
16520353,1,2020,8.8,10
16520356,1,2020,9.3,4
16520359,1,2020,8.6,10
16520361,1,2020,8.2,10
16520362,1,2020,8.7,3
16520364,1,2020,6.51,24
16520365,1,2020,5.53,18
16520367,1,2020,7.45,17
16520369,1,2020,4.27,19
16520373,1,2020,6.37,22
16520376,1,2020,9.5,3
16520379,1,2020,7.92,12
16520383,1,2020,6.66,15
16520386,1,2020,6.76,10
16520387,1,2020,6.65,19
16520390,1,2020,8.5,13
16520393,1,2020,6.81,20
16520396,1,2020,8.9,10
16520397,1,2020,1.46,14
16520399,1,2020,9.0,10
16520400,1,2020,0.97,7
16520401,1,2020,8.0,7
16520405,1,2020,2.22,24
16520407,1,2020,5.25,6
16520411,1,2020,5.53,10
16520412,1,2020,7.88,12
16520415,1,2020,2.93,10
16520418,1,2020,7.1,16
16520419,1,2020,8.01,7
16520422,1,2020,8.46,13
16520423,1,2020,8.8,10
16520424,1,2020,6.58,17
16520429,1,2020,0.53,12
16520434,1,2020,2.77,13
16520435,1,2020,8.5,10
16520437,1,2020,5.86,14
16520438,1,2020,5.89,20
16520442,1,2020,1.66,19
16520445,1,2020,8.8,3
16520448,1,2020,7.75,10
16520449,1,2020,7.53,13
16520450,1,2020,8.4,10
16520451,1,2020,6.78,21
16520453,1,2020,6.16,14
16520456,1,2020,9.0,10
16520459,1,2020,7.38,10
16520464,1,2020,9.7,3
16520466,2,2019,9.3,10
16520467,1,2020,3.58,17
16520470,1,2020,7.88,13
16520476,1,2020,8.2,5
16520477,1,2020,7.5,10
16520481,2,2019,8.8,10
16520483,1,2020,9.08,13
16520489,1,2020,8.6,10
16520493,1,2020,1.19,11
16520502,1,2020,7.8,10
16520504,1,2020,6.4,17
16520507,1,2020,5.18,13
16520508,2,2019,9.6,10
16520511,1,2020,0.0,10
16520513,1,2020,7.97,9
16520516,1,2020,4.91,15
16520517,1,2020,8.41,13
16520522,1,2020,7.2,10
16520523,1,2020,6.5,4
16520526,1,2020,6.51,20
16520530,1,2020,8.5,3
16520532,1,2020,7.67,15
16520535,1,2020,9.0,3
16520536,1,2020,8.7,10
16520538,1,2020,8.6,10
16520543,1,2020,8.6,10
16520545,1,2020,8.7,10
16520546,1,2020,5.38,23
16520549,1,2020,6.66,22
16520558,1,2020,7.87,7
16520564,1,2020,5.02,13
16520567,1,2020,7.11,20
16520569,1,2020,8.6,10
16520570,1,2020,9.0,10
16520571,1,2020,6.61,17
16520572,1,2020,7.73,12
16520574,1,2020,8.6,10
16520577,1,2020,2.3,13
16520578,1,2020,0.67,15
16520580,1,2020,8.42,13
16520582,1,2020,7.09,8
16520584,1,2020,4.83,18
16520588,1,2020,9.19,13
16520591,1,2020,7.5,6
16520594,1,2020,8.4,10
16520595,1,2020,8.0,9
16520597,1,2020,5.78,16
16520598,1,2020,7.5,13
16520602,1,2020,8.66,17
16520606,1,2020,0.0,10
16520608,1,2020,7.73,15
16520611,1,2020,2.14,14
16520616,1,2020,9.1,10
16520620,2,2019,8.8,10
16520624,1,2020,8.5,6
16520628,1,2020,7.79,14
16520631,1,2020,1.54,11
16520633,2,2019,7.4,10
16520634,1,2020,8.5,3
16520638,1,2020,7.05,11
16520639,1,2020,3.93,14
16520645,1,2020,6.62,10
16520651,1,2020,7.31,13
16520652,2,2019,7.8,10
16520654,1,2020,1.93,14
16520655,1,2020,0.0,10
16520658,1,2020,5.53,12
16520659,1,2020,5.14,24
16520662,1,2020,3.8,6
16520664,1,2020,7.72,16
16520666,1,2020,7.35,13
16520673,1,2020,6.75,11
16520675,1,2020,7.31,13
16520678,1,2020,9.05,10
16520679,2,2019,8.8,10
16520688,1,2020,8.42,13
16520689,1,2020,2.25,11
16520690,1,2020,8.3,10
16520695,1,2020,9.65,13
16520697,1,2020,6.94,21
16520703,1,2020,8.9,10
16520704,1,2020,7.78,10
16520711,1,2020,7.83,11
16520713,1,2020,7.88,16
16520717,1,2020,9.9,10
16520723,1,2020,6.95,22
16520724,2,2019,8.9,10
16520726,1,2020,7.01,23
16520732,1,2020,6.1,21
16520733,1,2020,6.99,13
16520734,1,2020,7.08,13
16520740,1,2020,8.38,16
16520741,1,2020,9.01,13
16520742,1,2020,7.47,6
16520744,1,2020,0.95,12
16520745,1,2020,2.42,17
16520746,1,2020,6.53,16
16520752,1,2020,7.25,6
16520754,1,2020,6.93,12
16520756,1,2020,9.5,10
16520769,1,2020,6.9,10
16520774,3,2019,0.0,0
16520775,1,2020,7.69,21
16520779,1,2020,0.0,14
16520781,1,2020,5.07,21
16520786,1,2020,7.5,3
16520787,1,2020,7.96,13
16520792,1,2020,8.3,10
16520793,3,2019,0.0,0
16520793,1,2020,6.56,10
16520794,1,2020,8.2,10
16520796,1,2020,9.09,16
16520800,1,2020,4.95,21
16520808,1,2020,8.12,13
16520809,1,2020,1.03,7
16520810,1,2020,8.6,10
16520812,1,2020,8.59,17
16520817,1,2020,9.1,10
16520819,1,2020,8.27,14
16520820,1,2020,7.62,25
16520825,1,2020,9.9,10
16520828,1,2020,7.8,3
16520829,1,2020,8.8,10
16520835,1,2020,7.4,6
16520839,1,2020,7.33,9
16520842,1,2020,8.3,3
16520846,1,2020,8.77,13
16520848,1,2020,7.0,13
16520850,1,2020,6.6,16
16520853,1,2020,7.88,13
16520857,1,2020,8.4,14
16520858,1,2020,6.82,17
16520859,1,2020,9.2,10
16520866,1,2020,8.0,6
16520867,1,2020,6.99,13
16520869,1,2020,8.8,10
16520872,2,2019,8.6,10
16520873,3,2019,0.0,0
16520873,1,2020,0.0,18
16520887,1,2020,8.19,13
16520889,2,2019,8.8,10
16520895,1,2020,6.75,6
16520896,1,2020,7.5,3
16520898,1,2020,5.0,4
16520899,1,2020,7.08,8
16520901,1,2020,9.2,10
16520902,1,2020,9.0,10
16520904,1,2020,7.33,19
16520907,1,2020,6.27,23
16520910,1,2020,7.34,16
16520911,1,2020,5.32,20
16520912,1,2020,6.18,11
16520916,1,2020,9.0,10
16520918,2,2019,8.3,10
16520921,1,2020,6.11,21
16520922,1,2020,5.23,16
16520935,1,2020,8.5,13
16520936,1,2020,5.56,20
16520943,1,2020,6.37,21
16520946,1,2020,8.7,10
16520948,1,2020,3.02,11
16520950,1,2020,8.7,10
16520951,1,2020,8.9,10
16520954,1,2020,8.58,13
16520957,1,2020,5.2,6
16520959,1,2020,8.4,10
16520962,1,2020,7.0,14
16520963,1,2020,5.08,16
16520966,1,2020,6.68,10
16520969,1,2020,5.49,20
16520970,1,2020,6.44,16
16520972,1,2020,7.99,20
16520973,1,2020,8.34,14
16520974,1,2020,7.55,13
16520979,1,2020,0.18,12
16520982,1,2020,8.63,14
16520985,1,2020,8.57,14
16520988,1,2020,7.29,7
16520993,1,2020,6.99,16
16520994,1,2020,8.3,10
16520995,1,2020,8.5,10
16520997,1,2020,7.42,9
16520998,2,2019,7.8,10
16521001,3,2019,0.0,0
16521001,1,2020,7.66,18
16521004,2,2019,8.5,10
16521005,2,2019,8.8,10
16521006,1,2020,9.0,10
16521007,2,2019,8.7,10
16521008,2,2019,9.1,10
16521009,1,2020,8.0,10
16521012,1,2020,5.55,16
16521013,1,2020,8.5,10
16521014,1,2020,6.36,20
16521016,1,2020,7.9,6
16521022,1,2020,8.77,13
16521023,1,2020,8.41,14
16521025,1,2020,7.37,9
16521028,1,2020,8.22,14
16521029,1,2020,8.69,14
16521034,1,2020,6.8,23
16521038,1,2020,7.9,5
16521041,1,2020,5.23,24
16521049,1,2020,6.69,17
16521052,1,2020,7.1,4
16521053,1,2020,6.75,16
16521054,1,2020,2.81,18
16521057,2,2019,8.9,10
16521062,1,2020,9.0,10
16521063,1,2020,6.81,19
16521068,1,2020,8.0,10
16521069,1,2020,6.43,21
16521071,1,2020,8.04,15
16521073,1,2020,7.47,14
16521075,1,2020,8.4,10
16521076,1,2020,8.0,10
16521079,1,2020,6.83,21
16521082,1,2020,7.8,8
16521089,2,2019,8.76,14
16521090,1,2020,5.99,15
16521092,1,2020,0.0,7
16521094,1,2020,7.81,13
16521095,1,2020,8.37,14
16521096,1,2020,0.79,17
16521098,1,2020,8.74,14
16521099,1,2020,6.35,23
16521100,1,2020,3.2,23
16521101,1,2020,9.1,10
16521104,1,2020,8.32,13
16521106,1,2020,8.7,10
16521116,1,2020,5.95,24
16521125,1,2020,7.94,18
16521128,1,2020,8.3,10
16521129,1,2020,8.3,10
16521130,1,2020,8.26,7
16521134,1,2020,6.51,14
16521140,1,2020,8.25,6
16521149,1,2020,8.1,10
16521157,2,2019,8.9,10
16521161,1,2020,7.5,6
16521162,3,2019,0.0,0
16521162,1,2020,6.84,24
16521169,1,2020,8.83,14
16521171,1,2020,5.53,23
16521172,1,2020,8.27,13
16521177,2,2019,7.6,10
16521185,1,2020,2.63,12
16521187,1,2020,8.5,6
16521189,1,2020,5.64,18
16521191,1,2020,8.8,6
16521200,1,2020,8.8,10
16521204,2,2019,8.7,10
16521206,1,2020,8.31,15
16521208,1,2020,6.29,22
16521209,1,2020,4.61,20
16521214,2,2019,7.5,10
16521215,1,2020,9.0,10
16521216,1,2020,8.43,15
16521217,1,2020,8.04,14
16521218,1,2020,7.82,17
16521228,1,2020,6.1,21
16521229,1,2020,4.19,15
16521230,1,2020,7.3,10
16521233,1,2020,9.1,10
16521234,1,2020,8.1,10
16521237,1,2020,6.05,17
16521239,1,2020,8.6,10
16521240,1,2020,0.0,11
16521241,1,2020,8.36,14
16521242,1,2020,8.6,10
16521248,1,2020,6.85,13
16521250,1,2020,8.4,10
16521255,1,2020,2.81,15
16521259,1,2020,0.0,3
16521260,1,2020,8.24,13
16521261,1,2020,9.12,13
